,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
4374,CENSUS,2017,YEAR,COUNTY,TENNESSEE,JEFFERSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,84.9
4376,CENSUS,2017,YEAR,COUNTY,TENNESSEE,JOHNSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,31,84.9
4378,CENSUS,2017,YEAR,COUNTY,TENNESSEE,KNOX,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,84.9
4380,CENSUS,2017,YEAR,COUNTY,TENNESSEE,LOUDON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,84.9
4382,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MCMINN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,84.9
4384,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MEIGS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4386,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MONROE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,84.9
4388,CENSUS,2017,YEAR,COUNTY,TENNESSEE,POLK,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,84.9
4390,CENSUS,2017,YEAR,COUNTY,TENNESSEE,RHEA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.9
4392,CENSUS,2017,YEAR,COUNTY,TENNESSEE,ROANE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,84.9
4394,CENSUS,2017,YEAR,COUNTY,TENNESSEE,SEVIER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,84.9
4396,CENSUS,2017,YEAR,COUNTY,TENNESSEE,SULLIVAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,84.9
4398,CENSUS,2017,YEAR,COUNTY,TENNESSEE,UNICOI,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,84.9
4400,CENSUS,2017,YEAR,COUNTY,TENNESSEE,UNION,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.9
4402,CENSUS,2017,YEAR,COUNTY,TENNESSEE,WASHINGTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,84.9
4404,CENSUS,2017,YEAR,COUNTY,TENNESSEE,BENTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4406,CENSUS,2017,YEAR,COUNTY,TENNESSEE,CARROLL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.9
4408,CENSUS,2017,YEAR,COUNTY,TENNESSEE,CHESTER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.9
4410,CENSUS,2017,YEAR,COUNTY,TENNESSEE,CROCKETT,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4412,CENSUS,2017,YEAR,COUNTY,TENNESSEE,DECATUR,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.9
4414,CENSUS,2017,YEAR,COUNTY,TENNESSEE,FAYETTE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.9
4416,CENSUS,2017,YEAR,COUNTY,TENNESSEE,GIBSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.9
4418,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HARDEMAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.9
4420,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HARDIN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.9
4422,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HAYWOOD,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.9
4424,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HENDERSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.9
4426,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HENRY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,84.9
4428,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MADISON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.9
4430,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MCNAIRY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.9
4432,CENSUS,2017,YEAR,COUNTY,TENNESSEE,WEAKLEY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,84.9
4434,CENSUS,2017,YEAR,COUNTY,TENNESSEE,CHEATHAM,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,84.9
4436,CENSUS,2017,YEAR,COUNTY,TENNESSEE,DICKSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,23,84.9
4438,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HICKMAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.9
4440,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HOUSTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.9
4442,CENSUS,2017,YEAR,COUNTY,TENNESSEE,HUMPHREYS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.9
4444,CENSUS,2017,YEAR,COUNTY,TENNESSEE,LAWRENCE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,23,84.9
4446,CENSUS,2017,YEAR,COUNTY,TENNESSEE,LEWIS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.9
4448,CENSUS,2017,YEAR,COUNTY,TENNESSEE,MONTGOMERY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,84.9
4450,CENSUS,2017,YEAR,COUNTY,TENNESSEE,PERRY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4452,CENSUS,2017,YEAR,COUNTY,TENNESSEE,ROBERTSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,84.9
4454,CENSUS,2017,YEAR,COUNTY,TENNESSEE,STEWART,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4456,CENSUS,2017,YEAR,COUNTY,TENNESSEE,WAYNE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.9
4458,CENSUS,2017,YEAR,COUNTY,TEXAS,BELL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,31,84.8
4460,CENSUS,2017,YEAR,COUNTY,TEXAS,BOSQUE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,84.8
4462,CENSUS,2017,YEAR,COUNTY,TEXAS,COLLIN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,108,84.8
4464,CENSUS,2017,YEAR,COUNTY,TEXAS,COOKE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,30,84.8
4466,CENSUS,2017,YEAR,COUNTY,TEXAS,CORYELL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4468,CENSUS,2017,YEAR,COUNTY,TEXAS,DALLAS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,84.8
4470,CENSUS,2017,YEAR,COUNTY,TEXAS,DELTA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.8
4472,CENSUS,2017,YEAR,COUNTY,TEXAS,DENTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,73,84.8
4474,CENSUS,2017,YEAR,COUNTY,TEXAS,ELLIS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,41,84.8
4476,CENSUS,2017,YEAR,COUNTY,TEXAS,FALLS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4478,CENSUS,2017,YEAR,COUNTY,TEXAS,FANNIN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,42,84.8
4480,CENSUS,2017,YEAR,COUNTY,TEXAS,GRAYSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,76,84.8
4482,CENSUS,2017,YEAR,COUNTY,TEXAS,HAMILTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4484,CENSUS,2017,YEAR,COUNTY,TEXAS,HILL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,84.8
4486,CENSUS,2017,YEAR,COUNTY,TEXAS,HUNT,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,88,84.8
4488,CENSUS,2017,YEAR,COUNTY,TEXAS,JOHNSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,38,84.8
4490,CENSUS,2017,YEAR,COUNTY,TEXAS,KAUFMAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,37,84.8
4492,CENSUS,2017,YEAR,COUNTY,TEXAS,LAMAR,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,84.8
4494,CENSUS,2017,YEAR,COUNTY,TEXAS,LIMESTONE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,84.8
4496,CENSUS,2017,YEAR,COUNTY,TEXAS,MCLENNAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,37,84.8
4498,CENSUS,2017,YEAR,COUNTY,TEXAS,MILAM,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,84.8
4500,CENSUS,2017,YEAR,COUNTY,TEXAS,NAVARRO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,84.8
4502,CENSUS,2017,YEAR,COUNTY,TEXAS,ROCKWALL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,84.8
4504,CENSUS,2017,YEAR,COUNTY,TEXAS,TARRANT,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.8
4506,CENSUS,2017,YEAR,COUNTY,TEXAS,WILLIAMSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,47,84.8
4508,CENSUS,2017,YEAR,COUNTY,TEXAS,NUECES,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4510,CENSUS,2017,YEAR,COUNTY,TEXAS,REFUGIO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4512,CENSUS,2017,YEAR,COUNTY,TEXAS,SAN PATRICIO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,84.8
4514,CENSUS,2017,YEAR,COUNTY,TEXAS,ARCHER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.8
4516,CENSUS,2017,YEAR,COUNTY,TEXAS,BROWN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,84.8
4518,CENSUS,2017,YEAR,COUNTY,TEXAS,CALLAHAN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,84.8
4520,CENSUS,2017,YEAR,COUNTY,TEXAS,CLAY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.8
4522,CENSUS,2017,YEAR,COUNTY,TEXAS,COMANCHE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,84.8
4524,CENSUS,2017,YEAR,COUNTY,TEXAS,EASTLAND,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.8
4526,CENSUS,2017,YEAR,COUNTY,TEXAS,ERATH,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,84.8
4528,CENSUS,2017,YEAR,COUNTY,TEXAS,HOOD,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,84.8
4530,CENSUS,2017,YEAR,COUNTY,TEXAS,JACK,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4532,CENSUS,2017,YEAR,COUNTY,TEXAS,MILLS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.8
4534,CENSUS,2017,YEAR,COUNTY,TEXAS,MONTAGUE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4536,CENSUS,2017,YEAR,COUNTY,TEXAS,PALO PINTO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4538,CENSUS,2017,YEAR,COUNTY,TEXAS,PARKER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,42,84.8
4540,CENSUS,2017,YEAR,COUNTY,TEXAS,SHACKELFORD,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4542,CENSUS,2017,YEAR,COUNTY,TEXAS,SOMERVELL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4544,CENSUS,2017,YEAR,COUNTY,TEXAS,STEPHENS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4546,CENSUS,2017,YEAR,COUNTY,TEXAS,THROCKMORTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4548,CENSUS,2017,YEAR,COUNTY,TEXAS,WISE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,84.8
4550,CENSUS,2017,YEAR,COUNTY,TEXAS,YOUNG,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4552,CENSUS,2017,YEAR,COUNTY,TEXAS,ANDERSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,84.8
4554,CENSUS,2017,YEAR,COUNTY,TEXAS,BOWIE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,84.8
4556,CENSUS,2017,YEAR,COUNTY,TEXAS,CAMP,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4558,CENSUS,2017,YEAR,COUNTY,TEXAS,CASS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,84.8
4560,CENSUS,2017,YEAR,COUNTY,TEXAS,CHEROKEE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,84.8
4562,CENSUS,2017,YEAR,COUNTY,TEXAS,FRANKLIN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4564,CENSUS,2017,YEAR,COUNTY,TEXAS,GREGG,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4566,CENSUS,2017,YEAR,COUNTY,TEXAS,HARRISON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,84.8
4568,CENSUS,2017,YEAR,COUNTY,TEXAS,HENDERSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,27,84.8
4570,CENSUS,2017,YEAR,COUNTY,TEXAS,HOPKINS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4572,CENSUS,2017,YEAR,COUNTY,TEXAS,HOUSTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4574,CENSUS,2017,YEAR,COUNTY,TEXAS,MARION,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4576,CENSUS,2017,YEAR,COUNTY,TEXAS,MORRIS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4578,CENSUS,2017,YEAR,COUNTY,TEXAS,NACOGDOCHES,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4580,CENSUS,2017,YEAR,COUNTY,TEXAS,PANOLA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4582,CENSUS,2017,YEAR,COUNTY,TEXAS,RAINS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,84.8
4584,CENSUS,2017,YEAR,COUNTY,TEXAS,RED RIVER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,84.8
4586,CENSUS,2017,YEAR,COUNTY,TEXAS,RUSK,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4588,CENSUS,2017,YEAR,COUNTY,TEXAS,SHELBY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.8
4590,CENSUS,2017,YEAR,COUNTY,TEXAS,SMITH,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,61,84.8
4592,CENSUS,2017,YEAR,COUNTY,TEXAS,TITUS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4594,CENSUS,2017,YEAR,COUNTY,TEXAS,UPSHUR,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,84.8
4596,CENSUS,2017,YEAR,COUNTY,TEXAS,VAN ZANDT,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,84.8
4598,CENSUS,2017,YEAR,COUNTY,TEXAS,WOOD,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.8
4600,CENSUS,2017,YEAR,COUNTY,TEXAS,ANGELINA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4602,CENSUS,2017,YEAR,COUNTY,TEXAS,BRAZOS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,84.8
4604,CENSUS,2017,YEAR,COUNTY,TEXAS,FREESTONE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,84.8
4606,CENSUS,2017,YEAR,COUNTY,TEXAS,GRIMES,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,84.8
4608,CENSUS,2017,YEAR,COUNTY,TEXAS,HARDIN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.8
4610,CENSUS,2017,YEAR,COUNTY,TEXAS,JASPER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4612,CENSUS,2017,YEAR,COUNTY,TEXAS,LEON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.8
4614,CENSUS,2017,YEAR,COUNTY,TEXAS,MADISON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4616,CENSUS,2017,YEAR,COUNTY,TEXAS,MONTGOMERY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,34,84.8
4618,CENSUS,2017,YEAR,COUNTY,TEXAS,NEWTON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,84.8
4620,CENSUS,2017,YEAR,COUNTY,TEXAS,POLK,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.8
4622,CENSUS,2017,YEAR,COUNTY,TEXAS,ROBERTSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,84.8
4624,CENSUS,2017,YEAR,COUNTY,TEXAS,SABINE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.8
4626,CENSUS,2017,YEAR,COUNTY,TEXAS,SAN AUGUSTINE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4628,CENSUS,2017,YEAR,COUNTY,TEXAS,SAN JACINTO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,84.8
4630,CENSUS,2017,YEAR,COUNTY,TEXAS,TRINITY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4632,CENSUS,2017,YEAR,COUNTY,TEXAS,TYLER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,34,84.8
4634,CENSUS,2017,YEAR,COUNTY,TEXAS,WALKER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,35,84.8
4636,CENSUS,2017,YEAR,COUNTY,TEXAS,WALLER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,54,84.8
4638,CENSUS,2017,YEAR,COUNTY,TEXAS,BANDERA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,84.8
4640,CENSUS,2017,YEAR,COUNTY,TEXAS,BLANCO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,84.8
4642,CENSUS,2017,YEAR,COUNTY,TEXAS,BURNET,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,84.8
4644,CENSUS,2017,YEAR,COUNTY,TEXAS,COKE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4646,CENSUS,2017,YEAR,COUNTY,TEXAS,CROCKETT,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4648,CENSUS,2017,YEAR,COUNTY,TEXAS,EDWARDS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4650,CENSUS,2017,YEAR,COUNTY,TEXAS,GILLESPIE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.8
4652,CENSUS,2017,YEAR,COUNTY,TEXAS,KENDALL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,84.8
4654,CENSUS,2017,YEAR,COUNTY,TEXAS,KERR,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4656,CENSUS,2017,YEAR,COUNTY,TEXAS,KIMBLE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4658,CENSUS,2017,YEAR,COUNTY,TEXAS,LAMPASAS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,84.8
4660,CENSUS,2017,YEAR,COUNTY,TEXAS,LLANO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4662,CENSUS,2017,YEAR,COUNTY,TEXAS,MCCULLOCH,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,84.8
4664,CENSUS,2017,YEAR,COUNTY,TEXAS,SAN SABA,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,84.8
4666,CENSUS,2017,YEAR,COUNTY,TEXAS,TOM GREEN,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4668,CENSUS,2017,YEAR,COUNTY,TEXAS,UVALDE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4670,CENSUS,2017,YEAR,COUNTY,TEXAS,VAL VERDE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,84.8
4672,CENSUS,2017,YEAR,COUNTY,TEXAS,CAMERON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.8
4674,CENSUS,2017,YEAR,COUNTY,TEXAS,HIDALGO,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,84.8
4676,CENSUS,2017,YEAR,COUNTY,TEXAS,WILLACY,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4678,CENSUS,2017,YEAR,COUNTY,TEXAS,CARSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,84.8
4680,CENSUS,2017,YEAR,COUNTY,TEXAS,FLOYD,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4682,CENSUS,2017,YEAR,COUNTY,TEXAS,HALE,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4684,CENSUS,2017,YEAR,COUNTY,TEXAS,HUTCHINSON,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4686,CENSUS,2017,YEAR,COUNTY,TEXAS,POTTER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,84.8
4688,CENSUS,2017,YEAR,COUNTY,TEXAS,RANDALL,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,84.8
4690,CENSUS,2017,YEAR,COUNTY,TEXAS,SWISHER,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
4692,CENSUS,2017,YEAR,COUNTY,TEXAS,DICKENS,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,84.8
