Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,150,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,CARROLL,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,197,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,51,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,11,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,FLOYD,63,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,276,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GILES,71,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,103,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,77,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,141,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,279,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,271,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,44,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,203,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,292,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,168,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,141,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,211,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WISE,195,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,24,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,270,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,ALLEGHANY,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,37,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,762,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,BATH,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,BOTETOURT,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,43,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,CRAIG,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,37,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,HIGHLAND,91,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,78,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,ROANOKE,161,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,63,39.2
CENSUS,2017,END OF DEC,,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,282,39.2
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,346",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,CHELAN,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,110",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,129,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,218,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,834,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"24,833",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,129,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,8,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,NORTHEAST,30,FERRY,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,97,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,NORTHEAST,30,PEND OREILLE,51,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,36,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,518",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,040",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,66,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,97,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,9,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,153,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"5,976",(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,45,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,153,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,29,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,276,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,JEFFERSON,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,72,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,906,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,KITSAP,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,105,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,41,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,502,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,MASON,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,136,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,PACIFIC,49,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,100,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,878,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,55,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,79,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,SKAMANIA,59,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,818,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,THURSTON,67,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,291,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,WAHKIAKUM,69,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,59,(H)
CENSUS,2017,END OF DEC,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,900,(H)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,BERKELEY,3,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,573",50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,GRANT,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,32,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,GREENBRIER,25,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,196,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,HARDY,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,478,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,JEFFERSON,37,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,129,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,MINERAL,57,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,MONROE,63,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,247,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,65,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,272,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,PENDLETON,71,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,132,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,75,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,45,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,RANDOLPH,83,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,361,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,SUMMERS,89,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,169,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,EASTERN,60,TUCKER,93,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,30,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BARBOUR,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,70,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BROOKE,9,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,17,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,102,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HANCOCK,29,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HARRISON,33,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,354,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,LEWIS,41,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,62,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARION,49,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,104,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,153,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MONONGALIA,61,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,123,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,OHIO,69,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,40,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PLEASANTS,73,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PRESTON,77,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,193,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,RITCHIE,85,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,218,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TAYLOR,91,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,77,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,95,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,52,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,UPSHUR,97,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,145,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WETZEL,103,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WOOD,107,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,438,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BOONE,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,7,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BRAXTON,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,341,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CABELL,11,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,78,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CALHOUN,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,103,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CLAY,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,217,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,FAYETTE,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,211,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,GILMER,21,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,108,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,JACKSON,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,498,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,KANAWHA,39,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,255,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LINCOLN,43,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,124,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LOGAN,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MASON,53,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,148,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MERCER,55,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,111,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MINGO,59,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,104,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,NICHOLAS,67,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,78,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,PUTNAM,79,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,96,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,RALEIGH,81,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,199,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,ROANE,87,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,299,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WAYNE,99,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,302,50.6
CENSUS,2017,END OF DEC,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,34,50.6
