,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
1197,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CHRISTIAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1110,35.9
1199,CENSUS,2017,YEAR,COUNTY,ILLINOIS,GREENE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,834,35.9
1201,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JERSEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2378,35.9
1203,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MACOUPIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,10177,35.9
1205,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,8472,35.9
1207,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MONTGOMERY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3554,35.9
1209,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MORGAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1775,35.9
1211,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PIKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,594,35.9
1213,CENSUS,2017,YEAR,COUNTY,ILLINOIS,SANGAMON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6005,35.9
1215,CENSUS,2017,YEAR,COUNTY,INDIANA,BARTHOLOMEW,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,487,11.2
1217,CENSUS,2017,YEAR,COUNTY,INDIANA,BOONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,9900,11.2
1219,CENSUS,2017,YEAR,COUNTY,INDIANA,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,8813,11.2
1221,CENSUS,2017,YEAR,COUNTY,INDIANA,DECATUR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,115,11.2
1223,CENSUS,2017,YEAR,COUNTY,INDIANA,GRANT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2808,11.2
1225,CENSUS,2017,YEAR,COUNTY,INDIANA,HAMILTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3550,11.2
1227,CENSUS,2017,YEAR,COUNTY,INDIANA,HANCOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,404,11.2
1229,CENSUS,2017,YEAR,COUNTY,INDIANA,HENDRICKS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,5532,11.2
1231,CENSUS,2017,YEAR,COUNTY,INDIANA,HOWARD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1680,11.2
1233,CENSUS,2017,YEAR,COUNTY,INDIANA,JOHNSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4486,11.2
1235,CENSUS,2017,YEAR,COUNTY,INDIANA,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6074,11.2
1237,CENSUS,2017,YEAR,COUNTY,INDIANA,MARION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2549,11.2
1239,CENSUS,2017,YEAR,COUNTY,INDIANA,MORGAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,10405,11.2
1243,CENSUS,2017,YEAR,COUNTY,INDIANA,SHELBY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,719,11.2
1245,CENSUS,2017,YEAR,COUNTY,INDIANA,TIPTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1332,11.2
1247,CENSUS,2017,YEAR,COUNTY,INDIANA,DELAWARE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3988,11.2
1249,CENSUS,2017,YEAR,COUNTY,INDIANA,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,365,11.2
1251,CENSUS,2017,YEAR,COUNTY,INDIANA,HENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1940,11.2
1253,CENSUS,2017,YEAR,COUNTY,INDIANA,JAY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,450,11.2
1255,CENSUS,2017,YEAR,COUNTY,INDIANA,RANDOLPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1899,11.2
1257,CENSUS,2017,YEAR,COUNTY,INDIANA,UNION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2596,11.2
1259,CENSUS,2017,YEAR,COUNTY,INDIANA,WAYNE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,5062,11.2
1261,CENSUS,2017,YEAR,COUNTY,INDIANA,CARROLL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,764,11.2
1263,CENSUS,2017,YEAR,COUNTY,INDIANA,CASS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1048,11.2
1265,CENSUS,2017,YEAR,COUNTY,INDIANA,ELKHART,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6072,11.2
1269,CENSUS,2017,YEAR,COUNTY,INDIANA,KOSCIUSKO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2224,11.2
1271,CENSUS,2017,YEAR,COUNTY,INDIANA,MARSHALL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,7159,11.2
1273,CENSUS,2017,YEAR,COUNTY,INDIANA,MIAMI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1810,11.2
1275,CENSUS,2017,YEAR,COUNTY,INDIANA,ST. JOSEPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6329,11.2
1279,CENSUS,2017,YEAR,COUNTY,INDIANA,ADAMS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,23000,11.2
1281,CENSUS,2017,YEAR,COUNTY,INDIANA,ALLEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,7123,11.2
1283,CENSUS,2017,YEAR,COUNTY,INDIANA,DE KALB,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1175,11.2
1285,CENSUS,2017,YEAR,COUNTY,INDIANA,HUNTINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4488,11.2
1287,CENSUS,2017,YEAR,COUNTY,INDIANA,LAGRANGE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,21264,11.2
1291,CENSUS,2017,YEAR,COUNTY,INDIANA,STEUBEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1484,11.2
1293,CENSUS,2017,YEAR,COUNTY,INDIANA,WELLS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,762,11.2
1295,CENSUS,2017,YEAR,COUNTY,INDIANA,WHITLEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,668,11.2
1299,CENSUS,2017,YEAR,COUNTY,INDIANA,JASPER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2460,11.2
1301,CENSUS,2017,YEAR,COUNTY,INDIANA,LA PORTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3606,11.2
1303,CENSUS,2017,YEAR,COUNTY,INDIANA,LAKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1236,11.2
1307,CENSUS,2017,YEAR,COUNTY,INDIANA,PORTER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,16795,11.2
1309,CENSUS,2017,YEAR,COUNTY,INDIANA,PULASKI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,12068,11.2
1311,CENSUS,2017,YEAR,COUNTY,INDIANA,STARKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3360,11.2
1313,CENSUS,2017,YEAR,COUNTY,INDIANA,BROWN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1664,11.2
1315,CENSUS,2017,YEAR,COUNTY,INDIANA,CRAWFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,768,11.2
1319,CENSUS,2017,YEAR,COUNTY,INDIANA,HARRISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6315,11.2
1323,CENSUS,2017,YEAR,COUNTY,INDIANA,LAWRENCE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,654,11.2
1325,CENSUS,2017,YEAR,COUNTY,INDIANA,MONROE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1458,11.2
1327,CENSUS,2017,YEAR,COUNTY,INDIANA,ORANGE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1111,11.2
1329,CENSUS,2017,YEAR,COUNTY,INDIANA,PERRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3062,11.2
1331,CENSUS,2017,YEAR,COUNTY,INDIANA,WASHINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,390,11.2
1333,CENSUS,2017,YEAR,COUNTY,INDIANA,CLARK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,348,11.2
1335,CENSUS,2017,YEAR,COUNTY,INDIANA,DEARBORN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4694,11.2
1337,CENSUS,2017,YEAR,COUNTY,INDIANA,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2640,11.2
1339,CENSUS,2017,YEAR,COUNTY,INDIANA,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,9764,11.2
1341,CENSUS,2017,YEAR,COUNTY,INDIANA,JENNINGS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1740,11.2
1343,CENSUS,2017,YEAR,COUNTY,INDIANA,OHIO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,404,11.2
1345,CENSUS,2017,YEAR,COUNTY,INDIANA,RIPLEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,12128,11.2
1347,CENSUS,2017,YEAR,COUNTY,INDIANA,SCOTT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,240,11.2
1351,CENSUS,2017,YEAR,COUNTY,INDIANA,DAVIESS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1458,11.2
1353,CENSUS,2017,YEAR,COUNTY,INDIANA,DUBOIS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1188,11.2
1355,CENSUS,2017,YEAR,COUNTY,INDIANA,GIBSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,80,11.2
1357,CENSUS,2017,YEAR,COUNTY,INDIANA,GREENE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2451,11.2
1363,CENSUS,2017,YEAR,COUNTY,INDIANA,PIKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,694,11.2
1365,CENSUS,2017,YEAR,COUNTY,INDIANA,SPENCER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2976,11.2
1367,CENSUS,2017,YEAR,COUNTY,INDIANA,SULLIVAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,130,11.2
1369,CENSUS,2017,YEAR,COUNTY,INDIANA,WARRICK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,988,11.2
1371,CENSUS,2017,YEAR,COUNTY,INDIANA,CLAY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6475,11.2
1373,CENSUS,2017,YEAR,COUNTY,INDIANA,FOUNTAIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,286,11.2
1375,CENSUS,2017,YEAR,COUNTY,INDIANA,MONTGOMERY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,810,11.2
1377,CENSUS,2017,YEAR,COUNTY,INDIANA,OWEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,396,11.2
1379,CENSUS,2017,YEAR,COUNTY,INDIANA,PARKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2474,11.2
1381,CENSUS,2017,YEAR,COUNTY,INDIANA,PUTNAM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4824,11.2
1383,CENSUS,2017,YEAR,COUNTY,INDIANA,TIPPECANOE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,8665,11.2
1385,CENSUS,2017,YEAR,COUNTY,INDIANA,VERMILLION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,900,11.2
1387,CENSUS,2017,YEAR,COUNTY,INDIANA,VIGO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1559,11.2
1389,CENSUS,2017,YEAR,COUNTY,INDIANA,WARREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,596,11.2
1391,CENSUS,2017,YEAR,COUNTY,IOWA,BOONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2752,3.7
1397,CENSUS,2017,YEAR,COUNTY,IOWA,HAMILTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1476,3.7
1399,CENSUS,2017,YEAR,COUNTY,IOWA,HARDIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,9634,3.7
1405,CENSUS,2017,YEAR,COUNTY,IOWA,POLK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,15820,3.7
1407,CENSUS,2017,YEAR,COUNTY,IOWA,POWESHIEK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,8340,3.7
1409,CENSUS,2017,YEAR,COUNTY,IOWA,STORY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,9061,3.7
1413,CENSUS,2017,YEAR,COUNTY,IOWA,WEBSTER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,7130,3.7
1415,CENSUS,2017,YEAR,COUNTY,IOWA,BENTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,805,3.7
1417,CENSUS,2017,YEAR,COUNTY,IOWA,CEDAR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3173,3.7
1419,CENSUS,2017,YEAR,COUNTY,IOWA,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,10316,3.7
1421,CENSUS,2017,YEAR,COUNTY,IOWA,IOWA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2586,3.7
1425,CENSUS,2017,YEAR,COUNTY,IOWA,JOHNSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,9206,3.7
1427,CENSUS,2017,YEAR,COUNTY,IOWA,JONES,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6558,3.7
1429,CENSUS,2017,YEAR,COUNTY,IOWA,LINN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,18876,3.7
1431,CENSUS,2017,YEAR,COUNTY,IOWA,MUSCATINE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,346,3.7
1433,CENSUS,2017,YEAR,COUNTY,IOWA,SCOTT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2545,3.7
1435,CENSUS,2017,YEAR,COUNTY,IOWA,BUTLER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,7841,3.7
1437,CENSUS,2017,YEAR,COUNTY,IOWA,CERRO GORDO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3658,3.7
1439,CENSUS,2017,YEAR,COUNTY,IOWA,FLOYD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4394,3.7
1441,CENSUS,2017,YEAR,COUNTY,IOWA,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,464,3.7
1445,CENSUS,2017,YEAR,COUNTY,IOWA,HUMBOLDT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1500,3.7
1451,CENSUS,2017,YEAR,COUNTY,IOWA,WINNEBAGO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,358,3.7
1453,CENSUS,2017,YEAR,COUNTY,IOWA,WORTH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1450,3.7
1457,CENSUS,2017,YEAR,COUNTY,IOWA,ALLAMAKEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,35958,3.7
1459,CENSUS,2017,YEAR,COUNTY,IOWA,BLACK HAWK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2822,3.7
1461,CENSUS,2017,YEAR,COUNTY,IOWA,BREMER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3076,3.7
1463,CENSUS,2017,YEAR,COUNTY,IOWA,BUCHANAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,8198,3.7
1465,CENSUS,2017,YEAR,COUNTY,IOWA,CHICKASAW,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,29297,3.7
1469,CENSUS,2017,YEAR,COUNTY,IOWA,DELAWARE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1150,3.7
1471,CENSUS,2017,YEAR,COUNTY,IOWA,DUBUQUE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6116,3.7
1473,CENSUS,2017,YEAR,COUNTY,IOWA,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,664,3.7
1477,CENSUS,2017,YEAR,COUNTY,IOWA,WINNESHIEK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,13607,3.7
1479,CENSUS,2017,YEAR,COUNTY,IOWA,BUENA VISTA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,20578,3.7
1481,CENSUS,2017,YEAR,COUNTY,IOWA,CHEROKEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,870,3.7
1483,CENSUS,2017,YEAR,COUNTY,IOWA,CLAY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1191,3.7
1485,CENSUS,2017,YEAR,COUNTY,IOWA,DICKINSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,508,3.7
1489,CENSUS,2017,YEAR,COUNTY,IOWA,LYON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,5224,3.7
1493,CENSUS,2017,YEAR,COUNTY,IOWA,OSCEOLA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1250,3.7
1497,CENSUS,2017,YEAR,COUNTY,IOWA,PLYMOUTH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,663,3.7
1499,CENSUS,2017,YEAR,COUNTY,IOWA,POCAHONTAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1900,3.7
1503,CENSUS,2017,YEAR,COUNTY,IOWA,APPANOOSE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1033,3.7
1505,CENSUS,2017,YEAR,COUNTY,IOWA,CLARKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1617,3.7
1509,CENSUS,2017,YEAR,COUNTY,IOWA,LUCAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,816,3.7
1511,CENSUS,2017,YEAR,COUNTY,IOWA,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3731,3.7
1513,CENSUS,2017,YEAR,COUNTY,IOWA,MARION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4798,3.7
1517,CENSUS,2017,YEAR,COUNTY,IOWA,RINGGOLD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4294,3.7
1521,CENSUS,2017,YEAR,COUNTY,IOWA,WARREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3762,3.7
1523,CENSUS,2017,YEAR,COUNTY,IOWA,WAYNE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4560,3.7
1525,CENSUS,2017,YEAR,COUNTY,IOWA,DAVIS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,6044,3.7
1529,CENSUS,2017,YEAR,COUNTY,IOWA,HENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,694,3.7
1531,CENSUS,2017,YEAR,COUNTY,IOWA,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,412,3.7
1533,CENSUS,2017,YEAR,COUNTY,IOWA,KEOKUK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4050,3.7
1535,CENSUS,2017,YEAR,COUNTY,IOWA,LEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3074,3.7
1539,CENSUS,2017,YEAR,COUNTY,IOWA,MAHASKA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,2298,3.7
1541,CENSUS,2017,YEAR,COUNTY,IOWA,VAN BUREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4069,3.7
1543,CENSUS,2017,YEAR,COUNTY,IOWA,WAPELLO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,739,3.7
1549,CENSUS,2017,YEAR,COUNTY,IOWA,CASS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,16897,3.7
1551,CENSUS,2017,YEAR,COUNTY,IOWA,FREMONT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1286,3.7
1553,CENSUS,2017,YEAR,COUNTY,IOWA,MILLS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4600,3.7
1555,CENSUS,2017,YEAR,COUNTY,IOWA,MONTGOMERY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,477,3.7
1559,CENSUS,2017,YEAR,COUNTY,IOWA,POTTAWATTAMIE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,3765,3.7
1563,CENSUS,2017,YEAR,COUNTY,IOWA,AUDUBON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,550,3.7
1567,CENSUS,2017,YEAR,COUNTY,IOWA,CRAWFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4231,3.7
1571,CENSUS,2017,YEAR,COUNTY,IOWA,HARRISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4101,3.7
1575,CENSUS,2017,YEAR,COUNTY,IOWA,SHELBY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,4050,3.7
1577,CENSUS,2017,YEAR,COUNTY,IOWA,WOODBURY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,59108,3.7
1579,CENSUS,2017,YEAR,COUNTY,KANSAS,BARTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1980,27.5
1581,CENSUS,2017,YEAR,COUNTY,KANSAS,DICKINSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1796,27.5
1589,CENSUS,2017,YEAR,COUNTY,KANSAS,MARION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,31312,27.5
1593,CENSUS,2017,YEAR,COUNTY,KANSAS,RICE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,1560,27.5
1595,CENSUS,2017,YEAR,COUNTY,KANSAS,SALINE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,597,27.5
1597,CENSUS,2017,YEAR,COUNTY,KANSAS,ANDERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,680,27.5
