,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
883,CENSUS,2017,YEAR,COUNTY,GEORGIA,EARLY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
885,CENSUS,2017,YEAR,COUNTY,GEORGIA,GRADY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,099",8.1
887,CENSUS,2017,YEAR,COUNTY,GEORGIA,LEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
889,CENSUS,2017,YEAR,COUNTY,GEORGIA,MITCHELL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,995",8.1
891,CENSUS,2017,YEAR,COUNTY,GEORGIA,SEMINOLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,900,8.1
893,CENSUS,2017,YEAR,COUNTY,GEORGIA,STEWART,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,134",8.1
895,CENSUS,2017,YEAR,COUNTY,GEORGIA,SUMTER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
897,CENSUS,2017,YEAR,COUNTY,GEORGIA,TERRELL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
899,CENSUS,2017,YEAR,COUNTY,GEORGIA,THOMAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,824",8.1
901,CENSUS,2017,YEAR,COUNTY,GEORGIA,CARROLL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"17,120",8.1
903,CENSUS,2017,YEAR,COUNTY,GEORGIA,CLAYTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
905,CENSUS,2017,YEAR,COUNTY,GEORGIA,COWETA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,318",8.1
907,CENSUS,2017,YEAR,COUNTY,GEORGIA,DOUGLAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,564",8.1
909,CENSUS,2017,YEAR,COUNTY,GEORGIA,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,122",8.1
911,CENSUS,2017,YEAR,COUNTY,GEORGIA,HARALSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,802,8.1
913,CENSUS,2017,YEAR,COUNTY,GEORGIA,HARRIS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,272",8.1
915,CENSUS,2017,YEAR,COUNTY,GEORGIA,HEARD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,567",8.1
917,CENSUS,2017,YEAR,COUNTY,GEORGIA,HENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,534",8.1
919,CENSUS,2017,YEAR,COUNTY,GEORGIA,LAMAR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,502",8.1
921,CENSUS,2017,YEAR,COUNTY,GEORGIA,MARION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,619,8.1
923,CENSUS,2017,YEAR,COUNTY,GEORGIA,MERIWETHER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,741",8.1
925,CENSUS,2017,YEAR,COUNTY,GEORGIA,PIKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
927,CENSUS,2017,YEAR,COUNTY,GEORGIA,SPALDING,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,914,8.1
929,CENSUS,2017,YEAR,COUNTY,GEORGIA,TALBOT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,870",8.1
931,CENSUS,2017,YEAR,COUNTY,GEORGIA,TAYLOR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
933,CENSUS,2017,YEAR,COUNTY,GEORGIA,TROUP,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,548",8.1
935,CENSUS,2017,YEAR,COUNTY,GEORGIA,UPSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
937,CENSUS,2017,YEAR,COUNTY,HAWAII,HAWAII,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,512,957",8.3
939,CENSUS,2017,YEAR,COUNTY,HAWAII,KAUAI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"59,589",8.3
941,CENSUS,2017,YEAR,COUNTY,HAWAII,MAUI & KALWAO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"55,567",8.3
943,CENSUS,2017,YEAR,COUNTY,HAWAII,HONOLULU,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"39,994",8.3
945,CENSUS,2017,YEAR,COUNTY,IDAHO,BANNOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,084",15.4
947,CENSUS,2017,YEAR,COUNTY,IDAHO,BEAR LAKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
949,CENSUS,2017,YEAR,COUNTY,IDAHO,BINGHAM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"588,857",15.4
951,CENSUS,2017,YEAR,COUNTY,IDAHO,BONNEVILLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
953,CENSUS,2017,YEAR,COUNTY,IDAHO,BUTTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
955,CENSUS,2017,YEAR,COUNTY,IDAHO,CARIBOU,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
957,CENSUS,2017,YEAR,COUNTY,IDAHO,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
959,CENSUS,2017,YEAR,COUNTY,IDAHO,FREMONT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,540,15.4
961,CENSUS,2017,YEAR,COUNTY,IDAHO,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
963,CENSUS,2017,YEAR,COUNTY,IDAHO,LEMHI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
965,CENSUS,2017,YEAR,COUNTY,IDAHO,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
967,CENSUS,2017,YEAR,COUNTY,IDAHO,ONEIDA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,338,15.4
969,CENSUS,2017,YEAR,COUNTY,IDAHO,POWER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
971,CENSUS,2017,YEAR,COUNTY,IDAHO,TETON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,840",15.4
973,CENSUS,2017,YEAR,COUNTY,IDAHO,BENEWAH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
975,CENSUS,2017,YEAR,COUNTY,IDAHO,BONNER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,207",15.4
977,CENSUS,2017,YEAR,COUNTY,IDAHO,BOUNDARY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,320",15.4
979,CENSUS,2017,YEAR,COUNTY,IDAHO,CLEARWATER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,128,15.4
981,CENSUS,2017,YEAR,COUNTY,IDAHO,IDAHO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
983,CENSUS,2017,YEAR,COUNTY,IDAHO,KOOTENAI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,848",15.4
985,CENSUS,2017,YEAR,COUNTY,IDAHO,LATAH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
987,CENSUS,2017,YEAR,COUNTY,IDAHO,NEZ PERCE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
989,CENSUS,2017,YEAR,COUNTY,IDAHO,SHOSHONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,992,15.4
991,CENSUS,2017,YEAR,COUNTY,IDAHO,BLAINE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
993,CENSUS,2017,YEAR,COUNTY,IDAHO,CASSIA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
995,CENSUS,2017,YEAR,COUNTY,IDAHO,GOODING,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"207,705",15.4
997,CENSUS,2017,YEAR,COUNTY,IDAHO,JEROME,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,420,15.4
999,CENSUS,2017,YEAR,COUNTY,IDAHO,MINIDOKA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1001,CENSUS,2017,YEAR,COUNTY,IDAHO,TWIN FALLS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1003,CENSUS,2017,YEAR,COUNTY,IDAHO,ADA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"70,163",15.4
1005,CENSUS,2017,YEAR,COUNTY,IDAHO,ADAMS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1007,CENSUS,2017,YEAR,COUNTY,IDAHO,BOISE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1009,CENSUS,2017,YEAR,COUNTY,IDAHO,CANYON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"438,055",15.4
1011,CENSUS,2017,YEAR,COUNTY,IDAHO,ELMORE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,298",15.4
1013,CENSUS,2017,YEAR,COUNTY,IDAHO,GEM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,147",15.4
1015,CENSUS,2017,YEAR,COUNTY,IDAHO,OWYHEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"252,820",15.4
1017,CENSUS,2017,YEAR,COUNTY,IDAHO,PAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1019,CENSUS,2017,YEAR,COUNTY,IDAHO,VALLEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,280,15.4
1021,CENSUS,2017,YEAR,COUNTY,IDAHO,WASHINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"127,240",15.4
1023,CENSUS,2017,YEAR,COUNTY,ILLINOIS,DE WITT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,322,35.9
1025,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LOGAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1027,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MACON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,999,35.9
1029,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MARSHALL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1031,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MASON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1033,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MCLEAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,234",35.9
1035,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MENARD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1037,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PEORIA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,090",35.9
1039,CENSUS,2017,YEAR,COUNTY,ILLINOIS,STARK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,850,35.9
1041,CENSUS,2017,YEAR,COUNTY,ILLINOIS,TAZEWELL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,060",35.9
1043,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WOODFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,197",35.9
1045,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CHAMPAIGN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,551",35.9
1047,CENSUS,2017,YEAR,COUNTY,ILLINOIS,FORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,856,35.9
1049,CENSUS,2017,YEAR,COUNTY,ILLINOIS,IROQUOIS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,226",35.9
1051,CENSUS,2017,YEAR,COUNTY,ILLINOIS,KANKAKEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,517",35.9
1053,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LIVINGSTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1055,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PIATT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,186,35.9
1057,CENSUS,2017,YEAR,COUNTY,ILLINOIS,VERMILION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,079",35.9
1059,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CLARK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,050",35.9
1061,CENSUS,2017,YEAR,COUNTY,ILLINOIS,COLES,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,656",35.9
1063,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CRAWFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,580",35.9
1065,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CUMBERLAND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,718,35.9
1067,CENSUS,2017,YEAR,COUNTY,ILLINOIS,DOUGLAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,222",35.9
1069,CENSUS,2017,YEAR,COUNTY,ILLINOIS,EDGAR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,150",35.9
1071,CENSUS,2017,YEAR,COUNTY,ILLINOIS,EFFINGHAM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,269",35.9
1073,CENSUS,2017,YEAR,COUNTY,ILLINOIS,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,865",35.9
1075,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JASPER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,890,35.9
1077,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LAWRENCE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,530",35.9
1079,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MARION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,874",35.9
1081,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MOULTRIE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,326",35.9
1083,CENSUS,2017,YEAR,COUNTY,ILLINOIS,RICHLAND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,790,35.9
1085,CENSUS,2017,YEAR,COUNTY,ILLINOIS,SHELBY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,898",35.9
1087,CENSUS,2017,YEAR,COUNTY,ILLINOIS,BOONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,345",35.9
1089,CENSUS,2017,YEAR,COUNTY,ILLINOIS,COOK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"65,497",35.9
1091,CENSUS,2017,YEAR,COUNTY,ILLINOIS,DE KALB,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,490",35.9
1093,CENSUS,2017,YEAR,COUNTY,ILLINOIS,DU PAGE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,297",35.9
1095,CENSUS,2017,YEAR,COUNTY,ILLINOIS,GRUNDY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,554",35.9
1097,CENSUS,2017,YEAR,COUNTY,ILLINOIS,KANE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"30,284",35.9
1099,CENSUS,2017,YEAR,COUNTY,ILLINOIS,KENDALL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,020",35.9
1101,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LA SALLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,252",35.9
1103,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LAKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"26,213",35.9
1105,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MCHENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"14,583",35.9
1107,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WILL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"15,118",35.9
1109,CENSUS,2017,YEAR,COUNTY,ILLINOIS,BUREAU,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,381",35.9
1111,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CARROLL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,362",35.9
1113,CENSUS,2017,YEAR,COUNTY,ILLINOIS,HENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,159",35.9
1115,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JO DAVIESS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,469",35.9
1117,CENSUS,2017,YEAR,COUNTY,ILLINOIS,LEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,999",35.9
1119,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MERCER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,379",35.9
1121,CENSUS,2017,YEAR,COUNTY,ILLINOIS,OGLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,912",35.9
1123,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PUTNAM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,240,35.9
1125,CENSUS,2017,YEAR,COUNTY,ILLINOIS,ROCK ISLAND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,976",35.9
1127,CENSUS,2017,YEAR,COUNTY,ILLINOIS,STEPHENSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,480",35.9
1129,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WHITESIDE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"13,296",35.9
1131,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WINNEBAGO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,830",35.9
1133,CENSUS,2017,YEAR,COUNTY,ILLINOIS,EDWARDS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,715,35.9
1135,CENSUS,2017,YEAR,COUNTY,ILLINOIS,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1137,CENSUS,2017,YEAR,COUNTY,ILLINOIS,HAMILTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,701,35.9
1139,CENSUS,2017,YEAR,COUNTY,ILLINOIS,HARDIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,488",35.9
1141,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,912",35.9
1143,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MASSAC,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,716",35.9
1145,CENSUS,2017,YEAR,COUNTY,ILLINOIS,POPE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1147,CENSUS,2017,YEAR,COUNTY,ILLINOIS,SALINE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1149,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WABASH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1151,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WAYNE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,161",35.9
1153,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WHITE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1155,CENSUS,2017,YEAR,COUNTY,ILLINOIS,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,188",35.9
1157,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JACKSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,416",35.9
1159,CENSUS,2017,YEAR,COUNTY,ILLINOIS,JOHNSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,730,35.9
1161,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MONROE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,157",35.9
1163,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PERRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,736",35.9
1165,CENSUS,2017,YEAR,COUNTY,ILLINOIS,PULASKI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1167,CENSUS,2017,YEAR,COUNTY,ILLINOIS,RANDOLPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
1169,CENSUS,2017,YEAR,COUNTY,ILLINOIS,ST CLAIR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,530",35.9
1171,CENSUS,2017,YEAR,COUNTY,ILLINOIS,UNION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,176",35.9
1173,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WASHINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,623,35.9
1175,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WILLIAMSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,906",35.9
1177,CENSUS,2017,YEAR,COUNTY,ILLINOIS,ADAMS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,571",35.9
1179,CENSUS,2017,YEAR,COUNTY,ILLINOIS,FULTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,324",35.9
1181,CENSUS,2017,YEAR,COUNTY,ILLINOIS,HANCOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,000",35.9
1183,CENSUS,2017,YEAR,COUNTY,ILLINOIS,KNOX,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,220",35.9
1185,CENSUS,2017,YEAR,COUNTY,ILLINOIS,MCDONOUGH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,410",35.9
1187,CENSUS,2017,YEAR,COUNTY,ILLINOIS,SCHUYLER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,823,35.9
1189,CENSUS,2017,YEAR,COUNTY,ILLINOIS,WARREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,244",35.9
